380.0, 0.0
385.0, 0.01
390.0, 0.01
395.0, 0.03
400.0, 0.07
405.0, 0.16
410.0, 0.35
415.0, 0.78
420.0, 1.67
425.0, 3.3
430.0, 5.94
435.0, 9.92
440.0, 16.15
445.0, 25.15
450.0, 32.34
455.0, 31.18
460.0, 23.46
465.0, 16.39
470.0, 12.08
475.0, 9.08
480.0, 7.21
485.0, 6.48
490.0, 6.49
495.0, 7.05
500.0, 8.1
505.0, 9.45
510.0, 10.88
515.0, 12.22
520.0, 13.38
525.0, 14.29
530.0, 14.98
535.0, 15.48
540.0, 15.81
545.0, 16.01
550.0, 16.1
555.0, 16.13
560.0, 16.1
565.0, 15.98
570.0, 15.77
575.0, 15.5
580.0, 15.15
585.0, 14.76
590.0, 14.31
595.0, 13.79
600.0, 13.22
605.0, 12.59
610.0, 11.91
615.0, 11.2
620.0, 10.47
625.0, 9.73
630.0, 9.0
635.0, 8.27
640.0, 7.57
645.0, 6.9
650.0, 6.25
655.0, 5.65
660.0, 5.08
665.0, 4.55
670.0, 4.06
675.0, 3.61
680.0, 3.22
685.0, 2.86
690.0, 2.54
695.0, 2.26
700.0, 2.0
705.0, 1.75
710.0, 1.54
715.0, 1.36
720.0, 1.2
725.0, 1.05
730.0, 0.93
735.0, 0.82
740.0, 0.72
745.0, 0.64
750.0, 0.56
755.0, 0.49
760.0, 0.44
765.0, 0.39
770.0, 0.35
775.0, 0.31
780.0, 0.27
