380.0, 0.0
385.0, 0.0
390.0, 0.0
395.0, 0.01
400.0, 0.03
405.0, 0.08
410.0, 0.21
415.0, 0.54
420.0, 1.31
425.0, 2.75
430.0, 5.04
435.0, 8.31
440.0, 13.37
445.0, 20.61
450.0, 25.91
455.0, 24.12
460.0, 17.47
465.0, 11.9
470.0, 8.62
475.0, 6.34
480.0, 4.89
485.0, 4.25
490.0, 4.19
495.0, 4.7
500.0, 5.77
505.0, 7.27
510.0, 8.94
515.0, 10.6
520.0, 12.11
525.0, 13.36
530.0, 14.3
535.0, 15.02
540.0, 15.54
545.0, 15.9
550.0, 16.15
555.0, 16.33
560.0, 16.42
565.0, 16.44
570.0, 16.36
575.0, 16.2
580.0, 15.98
585.0, 15.7
590.0, 15.36
595.0, 14.93
600.0, 14.44
605.0, 13.86
610.0, 13.24
615.0, 12.57
620.0, 11.84
625.0, 11.12
630.0, 10.38
635.0, 9.65
640.0, 8.91
645.0, 8.19
650.0, 7.51
655.0, 6.86
660.0, 6.21
665.0, 5.6
670.0, 5.05
675.0, 4.54
680.0, 4.05
685.0, 3.62
690.0, 3.23
695.0, 2.87
700.0, 2.53
705.0, 2.24
710.0, 1.99
715.0, 1.76
720.0, 1.55
725.0, 1.37
730.0, 1.21
735.0, 1.07
740.0, 0.95
745.0, 0.85
750.0, 0.75
755.0, 0.67
760.0, 0.61
765.0, 0.55
770.0, 0.5
775.0, 0.45
780.0, 0.42
