380.0, 0.0
385.0, 0.0
390.0, 0.0
395.0, 0.01
400.0, 0.02
405.0, 0.05
410.0, 0.11
415.0, 0.24
420.0, 0.5
425.0, 0.96
430.0, 1.71
435.0, 2.82
440.0, 4.71
445.0, 7.87
450.0, 10.56
455.0, 10.24
460.0, 7.94
465.0, 6.25
470.0, 5.23
475.0, 4.36
480.0, 4.0
485.0, 4.17
490.0, 4.59
495.0, 5.21
500.0, 5.96
505.0, 6.72
510.0, 7.44
515.0, 8.11
520.0, 8.74
525.0, 9.39
530.0, 10.06
535.0, 10.75
540.0, 11.49
545.0, 12.25
550.0, 13.05
555.0, 13.86
560.0, 14.7
565.0, 15.5
570.0, 16.28
575.0, 17.0
580.0, 17.69
585.0, 18.31
590.0, 18.83
595.0, 19.24
600.0, 19.51
605.0, 19.59
610.0, 19.48
615.0, 19.19
620.0, 18.72
625.0, 18.1
630.0, 17.34
635.0, 16.47
640.0, 15.51
645.0, 14.49
650.0, 13.42
655.0, 12.33
660.0, 11.26
665.0, 10.24
670.0, 9.25
675.0, 8.3
680.0, 7.42
685.0, 6.6
690.0, 5.85
695.0, 5.17
700.0, 4.55
705.0, 3.99
710.0, 3.49
715.0, 3.04
720.0, 2.65
725.0, 2.31
730.0, 2.01
735.0, 1.75
740.0, 1.52
745.0, 1.32
750.0, 1.15
755.0, 1.0
760.0, 0.87
765.0, 0.76
770.0, 0.67
775.0, 0.59
780.0, 0.52
